# Generated from local shadcn-ui and Magic UI inspiration sources. Do not hand-edit.
calendar-01	Calendar 01	A simple calendar.	block	1	blocks/calendar-01.tsx	calendar-01.tsx	import Calendar01 from "@/components/blocks/calendar-01";	<Calendar01 />
input-group-button	Input Group Button	Official shadcn registry entry	example	1	examples/input-group-button.tsx	examples/input-group-button.tsx	import InputGroupButton from "@/components/blocks/examples/input-group-button";	<InputGroupButton />
input-group-button-group	Input Group Button Group	Official shadcn registry entry	example	1	examples/input-group-button-group.tsx	examples/input-group-button-group.tsx	import InputGroupButtonGroup from "@/components/blocks/examples/input-group-button-group";	<InputGroupButtonGroup />
input-group-custom	Input Group Custom	Official shadcn registry entry	example	1	examples/input-group-custom.tsx	examples/input-group-custom.tsx	import InputGroupCustom from "@/components/blocks/examples/input-group-custom";	<InputGroupCustom />
input-group-demo	Input Group Demo	Official shadcn registry entry	example	1	examples/input-group-demo.tsx	examples/input-group-demo.tsx	import InputGroupDemo from "@/components/blocks/examples/input-group-demo";	<InputGroupDemo />
input-group-dropdown	Input Group Dropdown	Official shadcn registry entry	example	1	examples/input-group-dropdown.tsx	examples/input-group-dropdown.tsx	import InputGroupDropdown from "@/components/blocks/examples/input-group-dropdown";	<InputGroupDropdown />
input-group-icon	Input Group Icon	Official shadcn registry entry	example	1	examples/input-group-icon.tsx	examples/input-group-icon.tsx	import InputGroupIcon from "@/components/blocks/examples/input-group-icon";	<InputGroupIcon />
input-group-label	Input Group Label	Official shadcn registry entry	example	1	examples/input-group-label.tsx	examples/input-group-label.tsx	import InputGroupLabel from "@/components/blocks/examples/input-group-label";	<InputGroupLabel />
input-group-select	Input Group Select	Official shadcn registry entry	example	1	examples/input-group-select.tsx	examples/input-group-select.tsx	import InputGroupSelect from "@/components/blocks/examples/input-group-select";	<InputGroupSelect />
input-group-spinner	Input Group Spinner	Official shadcn registry entry	example	1	examples/input-group-spinner.tsx	examples/input-group-spinner.tsx	import InputGroupSpinner from "@/components/blocks/examples/input-group-spinner";	<InputGroupSpinner />
input-group-text	Input Group Text	Official shadcn registry entry	example	1	examples/input-group-text.tsx	examples/input-group-text.tsx	import InputGroupText from "@/components/blocks/examples/input-group-text";	<InputGroupText />
input-group-textarea	Input Group Textarea	Official shadcn registry entry	example	1	examples/input-group-textarea.tsx	examples/input-group-textarea.tsx	import InputGroupTextarea from "@/components/blocks/examples/input-group-textarea";	<InputGroupTextarea />
input-group-tooltip	Input Group Tooltip	Official shadcn registry entry	example	1	examples/input-group-tooltip.tsx	examples/input-group-tooltip.tsx	import InputGroupTooltip from "@/components/blocks/examples/input-group-tooltip";	<InputGroupTooltip />
input-otp-controlled	Input Otp Controlled	Official shadcn registry entry	example	1	examples/input-otp-controlled.tsx	examples/input-otp-controlled.tsx	import InputOtpControlled from "@/components/blocks/examples/input-otp-controlled";	<InputOtpControlled />
input-otp-demo	Input Otp Demo	Official shadcn registry entry	example	1	examples/input-otp-demo.tsx	examples/input-otp-demo.tsx	import InputOtpDemo from "@/components/blocks/examples/input-otp-demo";	<InputOtpDemo />
input-otp-form	Input Otp Form	Official shadcn registry entry	example	1	examples/input-otp-form.tsx	examples/input-otp-form.tsx	import InputOtpForm from "@/components/blocks/examples/input-otp-form";	<InputOtpForm />
input-otp-pattern	Input Otp Pattern	Official shadcn registry entry	example	1	examples/input-otp-pattern.tsx	examples/input-otp-pattern.tsx	import InputOtpPattern from "@/components/blocks/examples/input-otp-pattern";	<InputOtpPattern />
input-otp-separator	Input Otp Separator	Official shadcn registry entry	example	1	examples/input-otp-separator.tsx	examples/input-otp-separator.tsx	import InputOtpSeparator from "@/components/blocks/examples/input-otp-separator";	<InputOtpSeparator />
input-with-button	Input With Button	Official shadcn registry entry	example	1	examples/input-with-button.tsx	examples/input-with-button.tsx	import InputWithButton from "@/components/blocks/examples/input-with-button";	<InputWithButton />
input-with-label	Input With Label	Official shadcn registry entry	example	1	examples/input-with-label.tsx	examples/input-with-label.tsx	import InputWithLabel from "@/components/blocks/examples/input-with-label";	<InputWithLabel />
input-with-text	Input With Text	Official shadcn registry entry	example	1	examples/input-with-text.tsx	examples/input-with-text.tsx	import InputWithText from "@/components/blocks/examples/input-with-text";	<InputWithText />
item-avatar	Item Avatar	Official shadcn registry entry	example	1	examples/item-avatar.tsx	examples/item-avatar.tsx	import ItemAvatar from "@/components/blocks/examples/item-avatar";	<ItemAvatar />
item-demo	Item Demo	Official shadcn registry entry	example	1	examples/item-demo.tsx	examples/item-demo.tsx	import ItemDemo from "@/components/blocks/examples/item-demo";	<ItemDemo />
item-dropdown	Item Dropdown	Official shadcn registry entry	example	1	examples/item-dropdown.tsx	examples/item-dropdown.tsx	import ItemDropdown from "@/components/blocks/examples/item-dropdown";	<ItemDropdown />
item-group	Item Group	Official shadcn registry entry	example	1	examples/item-group.tsx	examples/item-group.tsx	import ItemGroup from "@/components/blocks/examples/item-group";	<ItemGroup />
item-header	Item Header	Official shadcn registry entry	example	1	examples/item-header.tsx	examples/item-header.tsx	import ItemHeader from "@/components/blocks/examples/item-header";	<ItemHeader />
item-icon	Item Icon	Official shadcn registry entry	example	1	examples/item-icon.tsx	examples/item-icon.tsx	import ItemIcon from "@/components/blocks/examples/item-icon";	<ItemIcon />
item-image	Item Image	Official shadcn registry entry	example	1	examples/item-image.tsx	examples/item-image.tsx	import ItemImage from "@/components/blocks/examples/item-image";	<ItemImage />
item-link	Item Link	Official shadcn registry entry	example	1	examples/item-link.tsx	examples/item-link.tsx	import ItemLink from "@/components/blocks/examples/item-link";	<ItemLink />
item-select	Item Select	Official shadcn registry entry	example	1	examples/item-select.tsx	examples/item-select.tsx	import ItemSelect from "@/components/blocks/examples/item-select";	<ItemSelect />
item-size	Item Size	Official shadcn registry entry	example	1	examples/item-size.tsx	examples/item-size.tsx	import ItemSize from "@/components/blocks/examples/item-size";	<ItemSize />
item-variant	Item Variant	Official shadcn registry entry	example	1	examples/item-variant.tsx	examples/item-variant.tsx	import ItemVariant from "@/components/blocks/examples/item-variant";	<ItemVariant />
kbd-button	Kbd Button	Official shadcn registry entry	example	1	examples/kbd-button.tsx	examples/kbd-button.tsx	import KbdButton from "@/components/blocks/examples/kbd-button";	<KbdButton />
kbd-demo	Kbd Demo	Official shadcn registry entry	example	1	examples/kbd-demo.tsx	examples/kbd-demo.tsx	import KbdDemo from "@/components/blocks/examples/kbd-demo";	<KbdDemo />
kbd-group	Kbd Group	Official shadcn registry entry	example	1	examples/kbd-group.tsx	examples/kbd-group.tsx	import KbdGroup from "@/components/blocks/examples/kbd-group";	<KbdGroup />
kbd-input-group	Kbd Input Group	Official shadcn registry entry	example	1	examples/kbd-input-group.tsx	examples/kbd-input-group.tsx	import KbdInputGroup from "@/components/blocks/examples/kbd-input-group";	<KbdInputGroup />
kbd-tooltip	Kbd Tooltip	Official shadcn registry entry	example	1	examples/kbd-tooltip.tsx	examples/kbd-tooltip.tsx	import KbdTooltip from "@/components/blocks/examples/kbd-tooltip";	<KbdTooltip />
label-demo	Label Demo	Official shadcn registry entry	example	1	examples/label-demo.tsx	examples/label-demo.tsx	import LabelDemo from "@/components/blocks/examples/label-demo";	<LabelDemo />
menubar-demo	Menubar Demo	Official shadcn registry entry	example	1	examples/menubar-demo.tsx	examples/menubar-demo.tsx	import MenubarDemo from "@/components/blocks/examples/menubar-demo";	<MenubarDemo />
mode-toggle	Mode Toggle	Official shadcn registry entry	example	1	examples/mode-toggle.tsx	examples/mode-toggle.tsx	import ModeToggle from "@/components/blocks/examples/mode-toggle";	<ModeToggle />
native-select-demo	Native Select Demo	Official shadcn registry entry	example	1	examples/native-select-demo.tsx	examples/native-select-demo.tsx	import NativeSelectDemo from "@/components/blocks/examples/native-select-demo";	<NativeSelectDemo />
native-select-disabled	Native Select Disabled	Official shadcn registry entry	example	1	examples/native-select-disabled.tsx	examples/native-select-disabled.tsx	import NativeSelectDisabled from "@/components/blocks/examples/native-select-disabled";	<NativeSelectDisabled />
native-select-groups	Native Select Groups	Official shadcn registry entry	example	1	examples/native-select-groups.tsx	examples/native-select-groups.tsx	import NativeSelectGroups from "@/components/blocks/examples/native-select-groups";	<NativeSelectGroups />
native-select-invalid	Native Select Invalid	Official shadcn registry entry	example	1	examples/native-select-invalid.tsx	examples/native-select-invalid.tsx	import NativeSelectInvalid from "@/components/blocks/examples/native-select-invalid";	<NativeSelectInvalid />
navigation-menu-demo	Navigation Menu Demo	Official shadcn registry entry	example	1	examples/navigation-menu-demo.tsx	examples/navigation-menu-demo.tsx	import NavigationMenuDemo from "@/components/blocks/examples/navigation-menu-demo";	<NavigationMenuDemo />
pagination-demo	Pagination Demo	Official shadcn registry entry	example	1	examples/pagination-demo.tsx	examples/pagination-demo.tsx	import PaginationDemo from "@/components/blocks/examples/pagination-demo";	<PaginationDemo />
popover-demo	Popover Demo	Official shadcn registry entry	example	1	examples/popover-demo.tsx	examples/popover-demo.tsx	import PopoverDemo from "@/components/blocks/examples/popover-demo";	<PopoverDemo />
progress-demo	Progress Demo	Official shadcn registry entry	example	1	examples/progress-demo.tsx	examples/progress-demo.tsx	import ProgressDemo from "@/components/blocks/examples/progress-demo";	<ProgressDemo />
radio-group-demo	Radio Group Demo	Official shadcn registry entry	example	1	examples/radio-group-demo.tsx	examples/radio-group-demo.tsx	import RadioGroupDemo from "@/components/blocks/examples/radio-group-demo";	<RadioGroupDemo />
radio-group-form	Radio Group Form	Official shadcn registry entry	example	1	examples/radio-group-form.tsx	examples/radio-group-form.tsx	import RadioGroupForm from "@/components/blocks/examples/radio-group-form";	<RadioGroupForm />
resizable-demo	Resizable Demo	Official shadcn registry entry	example	1	examples/resizable-demo.tsx	examples/resizable-demo.tsx	import ResizableDemo from "@/components/blocks/examples/resizable-demo";	<ResizableDemo />
resizable-demo-with-handle	Resizable Demo With Handle	Official shadcn registry entry	example	1	examples/resizable-demo-with-handle.tsx	examples/resizable-demo-with-handle.tsx	import ResizableDemoWithHandle from "@/components/blocks/examples/resizable-demo-with-handle";	<ResizableDemoWithHandle />
resizable-handle	Resizable Handle	Official shadcn registry entry	example	1	examples/resizable-handle.tsx	examples/resizable-handle.tsx	import ResizableHandle from "@/components/blocks/examples/resizable-handle";	<ResizableHandle />
resizable-vertical	Resizable Vertical	Official shadcn registry entry	example	1	examples/resizable-vertical.tsx	examples/resizable-vertical.tsx	import ResizableVertical from "@/components/blocks/examples/resizable-vertical";	<ResizableVertical />
scroll-area-demo	Scroll Area Demo	Official shadcn registry entry	example	1	examples/scroll-area-demo.tsx	examples/scroll-area-demo.tsx	import ScrollAreaDemo from "@/components/blocks/examples/scroll-area-demo";	<ScrollAreaDemo />
scroll-area-horizontal-demo	Scroll Area Horizontal Demo	Official shadcn registry entry	example	1	examples/scroll-area-horizontal-demo.tsx	examples/scroll-area-horizontal-demo.tsx	import ScrollAreaHorizontalDemo from "@/components/blocks/examples/scroll-area-horizontal-demo";	<ScrollAreaHorizontalDemo />
select-demo	Select Demo	Official shadcn registry entry	example	1	examples/select-demo.tsx	examples/select-demo.tsx	import SelectDemo from "@/components/blocks/examples/select-demo";	<SelectDemo />
select-form	Select Form	Official shadcn registry entry	example	1	examples/select-form.tsx	examples/select-form.tsx	import SelectForm from "@/components/blocks/examples/select-form";	<SelectForm />
select-scrollable	Select Scrollable	Official shadcn registry entry	example	1	examples/select-scrollable.tsx	examples/select-scrollable.tsx	import SelectScrollable from "@/components/blocks/examples/select-scrollable";	<SelectScrollable />
separator-demo	Separator Demo	Official shadcn registry entry	example	1	examples/separator-demo.tsx	examples/separator-demo.tsx	import SeparatorDemo from "@/components/blocks/examples/separator-demo";	<SeparatorDemo />
sheet-demo	Sheet Demo	Official shadcn registry entry	example	1	examples/sheet-demo.tsx	examples/sheet-demo.tsx	import SheetDemo from "@/components/blocks/examples/sheet-demo";	<SheetDemo />
sheet-side	Sheet Side	Official shadcn registry entry	example	1	examples/sheet-side.tsx	examples/sheet-side.tsx	import SheetSide from "@/components/blocks/examples/sheet-side";	<SheetSide />
skeleton-card	Skeleton Card	Official shadcn registry entry	example	1	examples/skeleton-card.tsx	examples/skeleton-card.tsx	import SkeletonCard from "@/components/blocks/examples/skeleton-card";	<SkeletonCard />
skeleton-demo	Skeleton Demo	Official shadcn registry entry	example	1	examples/skeleton-demo.tsx	examples/skeleton-demo.tsx	import SkeletonDemo from "@/components/blocks/examples/skeleton-demo";	<SkeletonDemo />
slider-demo	Slider Demo	Official shadcn registry entry	example	1	examples/slider-demo.tsx	examples/slider-demo.tsx	import SliderDemo from "@/components/blocks/examples/slider-demo";	<SliderDemo />
sonner-demo	Sonner Demo	Official shadcn registry entry	example	1	examples/sonner-demo.tsx	examples/sonner-demo.tsx	import SonnerDemo from "@/components/blocks/examples/sonner-demo";	<SonnerDemo />
sonner-types	Sonner Types	Official shadcn registry entry	example	1	examples/sonner-types.tsx	examples/sonner-types.tsx	import SonnerTypes from "@/components/blocks/examples/sonner-types";	<SonnerTypes />
spinner-badge	Spinner Badge	Official shadcn registry entry	example	1	examples/spinner-badge.tsx	examples/spinner-badge.tsx	import SpinnerBadge from "@/components/blocks/examples/spinner-badge";	<SpinnerBadge />
spinner-basic	Spinner Basic	Official shadcn registry entry	example	1	examples/spinner-basic.tsx	examples/spinner-basic.tsx	import SpinnerBasic from "@/components/blocks/examples/spinner-basic";	<SpinnerBasic />
spinner-button	Spinner Button	Official shadcn registry entry	example	1	examples/spinner-button.tsx	examples/spinner-button.tsx	import SpinnerButton from "@/components/blocks/examples/spinner-button";	<SpinnerButton />
spinner-color	Spinner Color	Official shadcn registry entry	example	1	examples/spinner-color.tsx	examples/spinner-color.tsx	import SpinnerColor from "@/components/blocks/examples/spinner-color";	<SpinnerColor />
spinner-custom	Spinner Custom	Official shadcn registry entry	example	1	examples/spinner-custom.tsx	examples/spinner-custom.tsx	import SpinnerCustom from "@/components/blocks/examples/spinner-custom";	<SpinnerCustom />
spinner-demo	Spinner Demo	Official shadcn registry entry	example	1	examples/spinner-demo.tsx	examples/spinner-demo.tsx	import SpinnerDemo from "@/components/blocks/examples/spinner-demo";	<SpinnerDemo />
spinner-empty	Spinner Empty	Official shadcn registry entry	example	1	examples/spinner-empty.tsx	examples/spinner-empty.tsx	import SpinnerEmpty from "@/components/blocks/examples/spinner-empty";	<SpinnerEmpty />
spinner-input-group	Spinner Input Group	Official shadcn registry entry	example	1	examples/spinner-input-group.tsx	examples/spinner-input-group.tsx	import SpinnerInputGroup from "@/components/blocks/examples/spinner-input-group";	<SpinnerInputGroup />
spinner-item	Spinner Item	Official shadcn registry entry	example	1	examples/spinner-item.tsx	examples/spinner-item.tsx	import SpinnerItem from "@/components/blocks/examples/spinner-item";	<SpinnerItem />
spinner-size	Spinner Size	Official shadcn registry entry	example	1	examples/spinner-size.tsx	examples/spinner-size.tsx	import SpinnerSize from "@/components/blocks/examples/spinner-size";	<SpinnerSize />
switch-demo	Switch Demo	Official shadcn registry entry	example	1	examples/switch-demo.tsx	examples/switch-demo.tsx	import SwitchDemo from "@/components/blocks/examples/switch-demo";	<SwitchDemo />
switch-form	Switch Form	Official shadcn registry entry	example	1	examples/switch-form.tsx	examples/switch-form.tsx	import SwitchForm from "@/components/blocks/examples/switch-form";	<SwitchForm />
table-demo	Table Demo	Official shadcn registry entry	example	1	examples/table-demo.tsx	examples/table-demo.tsx	import TableDemo from "@/components/blocks/examples/table-demo";	<TableDemo />
tabs-demo	Tabs Demo	Official shadcn registry entry	example	1	examples/tabs-demo.tsx	examples/tabs-demo.tsx	import TabsDemo from "@/components/blocks/examples/tabs-demo";	<TabsDemo />
textarea-demo	Textarea Demo	Official shadcn registry entry	example	1	examples/textarea-demo.tsx	examples/textarea-demo.tsx	import TextareaDemo from "@/components/blocks/examples/textarea-demo";	<TextareaDemo />
textarea-disabled	Textarea Disabled	Official shadcn registry entry	example	1	examples/textarea-disabled.tsx	examples/textarea-disabled.tsx	import TextareaDisabled from "@/components/blocks/examples/textarea-disabled";	<TextareaDisabled />
textarea-form	Textarea Form	Official shadcn registry entry	example	1	examples/textarea-form.tsx	examples/textarea-form.tsx	import TextareaForm from "@/components/blocks/examples/textarea-form";	<TextareaForm />
textarea-with-button	Textarea With Button	Official shadcn registry entry	example	1	examples/textarea-with-button.tsx	examples/textarea-with-button.tsx	import TextareaWithButton from "@/components/blocks/examples/textarea-with-button";	<TextareaWithButton />
textarea-with-label	Textarea With Label	Official shadcn registry entry	example	1	examples/textarea-with-label.tsx	examples/textarea-with-label.tsx	import TextareaWithLabel from "@/components/blocks/examples/textarea-with-label";	<TextareaWithLabel />
textarea-with-text	Textarea With Text	Official shadcn registry entry	example	1	examples/textarea-with-text.tsx	examples/textarea-with-text.tsx	import TextareaWithText from "@/components/blocks/examples/textarea-with-text";	<TextareaWithText />
toast-demo	Toast Demo	Official shadcn registry entry	example	1	examples/toast-demo.tsx	examples/toast-demo.tsx	import ToastDemo from "@/components/blocks/examples/toast-demo";	<ToastDemo />
toast-destructive	Toast Destructive	Official shadcn registry entry	example	1	examples/toast-destructive.tsx	examples/toast-destructive.tsx	import ToastDestructive from "@/components/blocks/examples/toast-destructive";	<ToastDestructive />
toast-simple	Toast Simple	Official shadcn registry entry	example	1	examples/toast-simple.tsx	examples/toast-simple.tsx	import ToastSimple from "@/components/blocks/examples/toast-simple";	<ToastSimple />
toast-with-action	Toast With Action	Official shadcn registry entry	example	1	examples/toast-with-action.tsx	examples/toast-with-action.tsx	import ToastWithAction from "@/components/blocks/examples/toast-with-action";	<ToastWithAction />
toast-with-title	Toast With Title	Official shadcn registry entry	example	1	examples/toast-with-title.tsx	examples/toast-with-title.tsx	import ToastWithTitle from "@/components/blocks/examples/toast-with-title";	<ToastWithTitle />
toggle-demo	Toggle Demo	Official shadcn registry entry	example	1	examples/toggle-demo.tsx	examples/toggle-demo.tsx	import ToggleDemo from "@/components/blocks/examples/toggle-demo";	<ToggleDemo />
toggle-disabled	Toggle Disabled	Official shadcn registry entry	example	1	examples/toggle-disabled.tsx	examples/toggle-disabled.tsx	import ToggleDisabled from "@/components/blocks/examples/toggle-disabled";	<ToggleDisabled />
toggle-group-demo	Toggle Group Demo	Official shadcn registry entry	example	1	examples/toggle-group-demo.tsx	examples/toggle-group-demo.tsx	import ToggleGroupDemo from "@/components/blocks/examples/toggle-group-demo";	<ToggleGroupDemo />
toggle-group-disabled	Toggle Group Disabled	Official shadcn registry entry	example	1	examples/toggle-group-disabled.tsx	examples/toggle-group-disabled.tsx	import ToggleGroupDisabled from "@/components/blocks/examples/toggle-group-disabled";	<ToggleGroupDisabled />
toggle-group-lg	Toggle Group Lg	Official shadcn registry entry	example	1	examples/toggle-group-lg.tsx	examples/toggle-group-lg.tsx	import ToggleGroupLg from "@/components/blocks/examples/toggle-group-lg";	<ToggleGroupLg />
toggle-group-outline	Toggle Group Outline	Official shadcn registry entry	example	1	examples/toggle-group-outline.tsx	examples/toggle-group-outline.tsx	import ToggleGroupOutline from "@/components/blocks/examples/toggle-group-outline";	<ToggleGroupOutline />
toggle-group-single	Toggle Group Single	Official shadcn registry entry	example	1	examples/toggle-group-single.tsx	examples/toggle-group-single.tsx	import ToggleGroupSingle from "@/components/blocks/examples/toggle-group-single";	<ToggleGroupSingle />
toggle-group-sm	Toggle Group Sm	Official shadcn registry entry	example	1	examples/toggle-group-sm.tsx	examples/toggle-group-sm.tsx	import ToggleGroupSm from "@/components/blocks/examples/toggle-group-sm";	<ToggleGroupSm />
toggle-group-spacing	Toggle Group Spacing	Official shadcn registry entry	example	1	examples/toggle-group-spacing.tsx	examples/toggle-group-spacing.tsx	import ToggleGroupSpacing from "@/components/blocks/examples/toggle-group-spacing";	<ToggleGroupSpacing />
toggle-lg	Toggle Lg	Official shadcn registry entry	example	1	examples/toggle-lg.tsx	examples/toggle-lg.tsx	import ToggleLg from "@/components/blocks/examples/toggle-lg";	<ToggleLg />
toggle-outline	Toggle Outline	Official shadcn registry entry	example	1	examples/toggle-outline.tsx	examples/toggle-outline.tsx	import ToggleOutline from "@/components/blocks/examples/toggle-outline";	<ToggleOutline />
toggle-sm	Toggle Sm	Official shadcn registry entry	example	1	examples/toggle-sm.tsx	examples/toggle-sm.tsx	import ToggleSm from "@/components/blocks/examples/toggle-sm";	<ToggleSm />
toggle-with-text	Toggle With Text	Official shadcn registry entry	example	1	examples/toggle-with-text.tsx	examples/toggle-with-text.tsx	import ToggleWithText from "@/components/blocks/examples/toggle-with-text";	<ToggleWithText />
tooltip-demo	Tooltip Demo	Official shadcn registry entry	example	1	examples/tooltip-demo.tsx	examples/tooltip-demo.tsx	import TooltipDemo from "@/components/blocks/examples/tooltip-demo";	<TooltipDemo />
typography-blockquote	Typography Blockquote	Official shadcn registry entry	example	1	examples/typography-blockquote.tsx	examples/typography-blockquote.tsx	import TypographyBlockquote from "@/components/blocks/examples/typography-blockquote";	<TypographyBlockquote />
typography-demo	Typography Demo	Official shadcn registry entry	example	1	examples/typography-demo.tsx	examples/typography-demo.tsx	import TypographyDemo from "@/components/blocks/examples/typography-demo";	<TypographyDemo />
typography-h1	Typography H1	Official shadcn registry entry	example	1	examples/typography-h1.tsx	examples/typography-h1.tsx	import TypographyH1 from "@/components/blocks/examples/typography-h1";	<TypographyH1 />
typography-h2	Typography H2	Official shadcn registry entry	example	1	examples/typography-h2.tsx	examples/typography-h2.tsx	import TypographyH2 from "@/components/blocks/examples/typography-h2";	<TypographyH2 />
typography-h3	Typography H3	Official shadcn registry entry	example	1	examples/typography-h3.tsx	examples/typography-h3.tsx	import TypographyH3 from "@/components/blocks/examples/typography-h3";	<TypographyH3 />
typography-h4	Typography H4	Official shadcn registry entry	example	1	examples/typography-h4.tsx	examples/typography-h4.tsx	import TypographyH4 from "@/components/blocks/examples/typography-h4";	<TypographyH4 />
typography-inline-code	Typography Inline Code	Official shadcn registry entry	example	1	examples/typography-inline-code.tsx	examples/typography-inline-code.tsx	import TypographyInlineCode from "@/components/blocks/examples/typography-inline-code";	<TypographyInlineCode />
typography-large	Typography Large	Official shadcn registry entry	example	1	examples/typography-large.tsx	examples/typography-large.tsx	import TypographyLarge from "@/components/blocks/examples/typography-large";	<TypographyLarge />
typography-lead	Typography Lead	Official shadcn registry entry	example	1	examples/typography-lead.tsx	examples/typography-lead.tsx	import TypographyLead from "@/components/blocks/examples/typography-lead";	<TypographyLead />
typography-list	Typography List	Official shadcn registry entry	example	1	examples/typography-list.tsx	examples/typography-list.tsx	import TypographyList from "@/components/blocks/examples/typography-list";	<TypographyList />
typography-muted	Typography Muted	Official shadcn registry entry	example	1	examples/typography-muted.tsx	examples/typography-muted.tsx	import TypographyMuted from "@/components/blocks/examples/typography-muted";	<TypographyMuted />
typography-p	Typography P	Official shadcn registry entry	example	1	examples/typography-p.tsx	examples/typography-p.tsx	import TypographyP from "@/components/blocks/examples/typography-p";	<TypographyP />
typography-small	Typography Small	Official shadcn registry entry	example	1	examples/typography-small.tsx	examples/typography-small.tsx	import TypographySmall from "@/components/blocks/examples/typography-small";	<TypographySmall />
typography-table	Typography Table	Official shadcn registry entry	example	1	examples/typography-table.tsx	examples/typography-table.tsx	import TypographyTable from "@/components/blocks/examples/typography-table";	<TypographyTable />
android	Android	Magic UI component	magic	2	android.tsx	android.tsx	import { Android } from "@/components/magicui/android";	<Android />
animated-beam	Animated Beam	Magic UI component	magic	2	animated-beam.tsx	animated-beam.tsx	import { AnimatedBeam } from "@/components/magicui/animated-beam";	<AnimatedBeam />
animated-circular-progress-bar	Animated Circular Progress Bar	Magic UI component	magic	2	animated-circular-progress-bar.tsx	animated-circular-progress-bar.tsx	import { AnimatedCircularProgressBar } from "@/components/magicui/animated-circular-progress-bar";	<AnimatedCircularProgressBar />
animated-gradient-text	Animated Gradient Text	Magic UI component	magic	2	animated-gradient-text.tsx	animated-gradient-text.tsx	import { AnimatedGradientText } from "@/components/magicui/animated-gradient-text";	<AnimatedGradientText />
animated-grid-pattern	Animated Grid Pattern	Magic UI component	magic	2	animated-grid-pattern.tsx	animated-grid-pattern.tsx	import { AnimatedGridPattern } from "@/components/magicui/animated-grid-pattern";	<AnimatedGridPattern />
animated-list	Animated List	Magic UI component	magic	2	animated-list.tsx	animated-list.tsx	import { AnimatedListItem } from "@/components/magicui/animated-list";	<AnimatedListItem />
animated-shiny-text	Animated Shiny Text	Magic UI component	magic	2	animated-shiny-text.tsx	animated-shiny-text.tsx	import { AnimatedShinyText } from "@/components/magicui/animated-shiny-text";	<AnimatedShinyText />
animated-subscribe-button	Animated Subscribe Button	Magic UI component	magic	2	animated-subscribe-button.tsx	animated-subscribe-button.tsx	import { AnimatedSubscribeButton } from "@/components/magicui/animated-subscribe-button";	<AnimatedSubscribeButton />
animated-theme-toggler	Animated Theme Toggler	Magic UI component	magic	2	animated-theme-toggler.tsx	animated-theme-toggler.tsx	import { AnimatedThemeToggler } from "@/components/magicui/animated-theme-toggler";	<AnimatedThemeToggler />
aurora-text	Aurora Text	Magic UI component	magic	2	aurora-text.tsx	aurora-text.tsx	import { AuroraText } from "@/components/magicui/aurora-text";	<AuroraText />
avatar-circles	Avatar Circles	Magic UI component	magic	2	avatar-circles.tsx	avatar-circles.tsx	import { AvatarCircles } from "@/components/magicui/avatar-circles";	<AvatarCircles />
backlight	Backlight	Magic UI component	magic	2	backlight.tsx	backlight.tsx	import { Backlight } from "@/components/magicui/backlight";	<Backlight />
bento-grid	Bento Grid	Magic UI component	magic	2	bento-grid.tsx	bento-grid.tsx	import { BentoCard } from "@/components/magicui/bento-grid";	<BentoCard />
blur-fade	Blur Fade	Magic UI component	magic	2	blur-fade.tsx	blur-fade.tsx	import { BlurFade } from "@/components/magicui/blur-fade";	<BlurFade />
border-beam	Border Beam	Magic UI component	magic	2	border-beam.tsx	border-beam.tsx	import { BorderBeam } from "@/components/magicui/border-beam";	<BorderBeam />
client-tweet-card	Client Tweet Card	Magic UI component	magic	2	client-tweet-card.tsx	client-tweet-card.tsx	import { ClientTweetCard } from "@/components/magicui/client-tweet-card";	<ClientTweetCard />
code-comparison	Code Comparison	Magic UI component	magic	2	code-comparison.tsx	code-comparison.tsx	import { CodeComparison } from "@/components/magicui/code-comparison";	<CodeComparison />
comic-text	Comic Text	Magic UI component	magic	2	comic-text.tsx	comic-text.tsx	import { ComicText } from "@/components/magicui/comic-text";	<ComicText />
confetti	Confetti	Magic UI component	magic	2	confetti.tsx	confetti.tsx	import { Confetti } from "@/components/magicui/confetti";	<Confetti />
cool-mode	Cool Mode	Magic UI component	magic	2	cool-mode.tsx	cool-mode.tsx	import { CoolMode } from "@/components/magicui/cool-mode";	<CoolMode />
dia-text-reveal	Dia Text Reveal	Magic UI component	magic	2	dia-text-reveal.tsx	dia-text-reveal.tsx	import { DiaTextReveal } from "@/components/magicui/dia-text-reveal";	<DiaTextReveal />
dock	Dock	Magic UI component	magic	2	dock.tsx	dock.tsx	import { Dock } from "@/components/magicui/dock";	<Dock />
dot-pattern	Dot Pattern	Magic UI component	magic	2	dot-pattern.tsx	dot-pattern.tsx	import { DotPattern } from "@/components/magicui/dot-pattern";	<DotPattern />
dotted-map	Dotted Map	Magic UI component	magic	2	dotted-map.tsx	dotted-map.tsx	import { DottedMap } from "@/components/magicui/dotted-map";	<DottedMap />
file-tree	File Tree	Magic UI component	magic	2	file-tree.tsx	file-tree.tsx	import { CollapseButton } from "@/components/magicui/file-tree";	<CollapseButton />
flickering-grid	Flickering Grid	Magic UI component	magic	2	flickering-grid.tsx	flickering-grid.tsx	import { FlickeringGrid } from "@/components/magicui/flickering-grid";	<FlickeringGrid />
glare-hover	Glare Hover	Magic UI component	magic	2	glare-hover.tsx	glare-hover.tsx	import { GlareHover } from "@/components/magicui/glare-hover";	<GlareHover />
